meal plan,car parking space,room type,lead time,repeated,average price,special requests,booking status,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online,year,month,day,total nights,total people
1,0,1,18,0,93.67,0,0,False,False,True,False,2018,12,30,3,3
1,0,4,53,0,149.4,1,0,False,False,False,True,2018,8,6,1,2
1,0,1,131,0,115.94,0,1,False,False,False,True,2018,6,19,5,1
1,0,4,93,0,122.4,1,0,False,False,False,True,2018,11,3,3,3
1,0,1,15,0,99.0,0,1,False,False,False,True,2018,9,12,1,2
1,0,1,45,0,86.4,0,1,False,False,False,True,2018,11,20,1,1
2,0,1,39,0,87.0,0,0,False,False,True,False,2017,8,14,2,1
1,0,1,132,0,72.25,0,0,False,False,True,False,2018,7,1,3,2
1,0,1,154,0,112.5,2,1,False,False,False,True,2018,7,1,3,3
1,0,1,81,0,65.0,0,1,False,False,True,False,2018,3,25,4,2
0,0,1,1,0,96.0,0,0,False,False,False,True,2017,8,10,4,2
1,0,1,245,0,75.0,0,1,False,False,True,False,2018,6,17,2,2
1,0,1,193,0,120.0,0,1,False,False,True,False,2018,6,20,3,2
0,0,1,198,0,62.18,1,0,False,False,False,True,2018,7,31,4,2
0,0,1,30,0,83.8,1,0,False,False,False,True,2018,11,29,4,2
1,0,4,161,0,123.46,1,1,False,False,False,True,2018,6,21,4,2
1,0,1,4,0,64.0,0,0,False,True,False,False,2018,1,25,1,2
1,0,4,97,0,60.5,1,0,False,False,True,False,2017,12,29,4,2
1,0,1,1,1,67.22,0,0,False,False,False,True,2018,1,14,1,1
1,0,1,54,0,81.0,0,0,False,False,True,False,2018,10,16,4,2
0,0,1,140,0,94.5,0,1,False,False,False,True,2018,7,17,2,2
1,0,4,6,0,144.57,2,0,False,False,False,True,2018,6,10,7,2
1,0,4,84,0,149.4,2,0,False,False,False,True,2018,9,9,2,1
1,0,1,105,0,75.0,0,1,False,False,True,False,2018,4,6,1,2
1,0,1,3,0,120.0,0,0,False,False,True,False,2018,6,10,2,1
1,0,4,82,0,129.59,2,0,False,False,False,True,2018,6,9,3,3
1,0,1,57,0,75.0,0,0,False,False,True,False,2018,9,16,2,1
1,0,1,148,0,105.3,0,0,False,False,False,True,2018,5,5,3,2
1,0,1,198,0,90.0,0,1,False,False,True,False,2018,9,9,3,2
1,0,1,187,0,78.41,0,1,False,False,False,True,2018,10,10,3,2
0,0,1,3,0,75.0,0,0,False,False,False,True,2017,12,26,1,2
1,0,1,72,0,105.3,0,1,False,False,False,True,2018,4,12,3,2
1,0,1,24,0,108.0,1,0,False,False,False,True,2018,9,12,1,1
0,0,1,50,0,85.0,0,0,False,False,True,False,2018,5,19,2,2
1,0,1,209,0,152.1,1,1,False,False,False,True,2018,11,6,4,1
1,0,1,0,0,102.4,1,0,False,False,True,False,2017,9,8,2,2
1,0,1,34,0,74.8,2,1,False,False,False,True,2018,11,14,7,1
1,0,1,29,0,152.0,2,0,False,False,False,True,2018,10,5,2,2
1,0,1,63,0,109.8,1,0,False,False,False,True,2018,9,3,1,2
1,0,1,51,0,90.9,0,1,False,False,False,True,2018,3,29,1,2
0,0,1,1,0,87.82,0,0,False,False,False,True,2018,7,11,1,2
2,0,1,150,0,90.0,1,0,False,False,True,False,2018,6,16,3,2
1,0,4,40,0,85.59,1,0,False,False,False,True,2017,10,26,6,2
1,0,1,91,0,105.3,1,0,False,False,False,True,2018,7,23,5,2
0,0,1,21,0,88.0,1,0,False,False,False,True,2018,11,24,1,1
1,0,4,19,0,126.0,1,0,False,False,False,True,2018,6,12,1,2
1,0,1,177,0,100.0,0,1,False,False,True,False,2018,6,3,2,2
1,0,4,5,1,105.0,1,0,False,False,False,True,2017,11,2,3,2
0,0,1,40,0,135.33,1,0,False,False,False,True,2018,11,7,3,2
1,0,1,90,0,96.3,1,0,False,False,False,True,2018,4,15,3,2
1,0,1,15,0,86.0,0,0,False,False,True,False,2018,2,18,3,1
1,0,1,83,0,104.4,0,1,False,False,False,True,2018,6,27,4,1
1,0,1,72,0,159.3,0,1,False,False,False,True,2018,5,13,1,3
1,0,1,228,0,102.85,1,1,False,False,False,True,2018,10,5,4,2
1,0,1,85,0,98.0,0,1,False,False,False,True,2018,12,3,2,1
1,0,1,27,0,108.0,0,0,False,False,True,False,2017,9,30,2,2
1,0,4,176,0,137.7,2,1,False,False,False,True,2018,8,9,3,3
1,0,1,77,0,100.97,1,0,False,False,False,True,2017,12,31,6,2
1,0,4,75,0,108.45,0,0,False,False,False,True,2018,3,22,4,1
1,0,4,53,0,159.3,3,0,False,False,False,True,2018,5,6,2,3
1,0,1,116,0,111.92,1,0,False,False,False,True,2018,5,12,5,2
1,0,2,0,0,77.25,2,0,False,False,False,True,2017,11,28,1,2
1,0,4,21,0,46.67,0,0,False,False,True,False,2017,11,3,3,2
1,0,1,107,0,63.75,1,1,False,False,True,False,2017,8,9,6,2
1,0,4,15,0,142.67,1,0,False,False,False,True,2018,6,21,3,2
1,0,1,117,0,116.05,1,0,False,False,False,True,2018,7,8,5,2
1,1,1,3,0,107.0,0,0,False,False,False,True,2017,8,11,2,3
0,0,1,11,0,119.0,0,1,False,False,False,True,2018,9,5,3,2
1,0,1,85,0,86.36,0,0,False,False,True,False,2018,7,5,3,2
0,0,1,33,0,89.1,1,0,False,False,False,True,2018,6,20,2,2
1,1,4,38,0,159.3,2,0,False,False,False,True,2018,7,19,2,3
1,0,1,2,0,65.0,0,0,False,True,False,False,2018,3,2,1,1
1,0,1,48,0,75.0,0,0,False,False,True,False,2018,11,10,3,2
1,0,1,54,0,83.73,0,1,False,False,False,True,2018,3,16,4,2
0,0,1,47,0,107.1,1,0,False,False,False,True,2018,7,3,4,2
2,0,1,34,0,105.12,0,0,False,False,True,False,2017,10,19,4,2
1,0,1,13,0,96.0,0,0,False,False,True,False,2018,4,4,2,1
1,0,1,20,0,122.6,0,0,False,False,False,True,2018,7,28,2,2
1,0,1,36,0,117.9,2,0,False,False,False,True,2018,4,2,2,2
1,0,1,34,0,89.7,0,1,False,False,False,True,2018,2,24,3,2
1,0,1,45,0,94.5,1,0,False,False,False,True,2017,9,3,2,2
2,0,1,102,0,109.0,0,0,False,False,True,False,2017,10,16,2,2
1,0,1,149,0,119.0,2,0,False,False,False,True,2018,8,3,6,3
1,0,1,113,0,96.3,0,0,False,False,False,True,2018,4,25,3,2
1,0,1,31,0,97.71,0,1,False,False,False,True,2018,5,8,4,2
1,0,4,44,0,149.4,2,0,False,False,False,True,2018,9,18,5,2
1,0,1,7,0,151.0,2,0,False,False,False,True,2018,8,4,3,2
1,0,4,130,0,104.4,2,0,False,False,False,True,2018,10,29,3,2
2,0,1,136,0,178.5,0,0,False,False,False,True,2018,7,13,7,3
1,0,1,6,0,100.87,2,0,False,False,False,True,2018,5,23,2,2
1,0,1,143,0,126.9,1,0,False,False,False,True,2018,9,5,3,2
1,0,5,255,0,106.0,0,1,False,True,False,False,2018,11,7,3,1
1,1,1,154,0,114.3,1,1,False,False,False,True,2018,8,24,1,2
1,0,1,133,0,74.67,1,0,False,False,True,False,2018,3,11,3,1
1,0,1,163,0,100.0,0,1,False,False,True,False,2018,6,5,4,1
1,0,1,60,0,62.18,1,0,False,False,False,True,2017,10,9,2,1
1,0,1,116,0,90.38,0,0,False,False,True,False,2018,2,28,8,1
1,0,1,192,0,95.0,0,0,False,False,True,False,2018,6,24,2,1
0,0,1,9,0,85.0,1,0,False,False,False,True,2017,12,18,1,2
1,0,1,18,0,159.0,1,1,False,False,False,True,2018,9,23,1,1
0,0,1,3,0,81.0,0,0,False,False,False,True,2018,2,14,4,2
1,1,1,11,0,148.0,1,0,False,False,False,True,2018,9,5,4,2
1,0,4,116,0,150.3,0,1,False,False,False,True,2018,8,22,6,3
1,0,4,124,0,146.7,0,1,False,False,False,True,2018,8,8,5,3
1,0,1,3,0,65.0,0,0,False,True,False,False,2017,9,28,2,1
1,0,1,76,0,80.75,0,0,False,False,False,True,2017,9,17,6,1
1,0,1,180,0,96.3,0,1,False,False,False,True,2018,8,28,2,2
1,0,1,71,0,120.0,0,0,False,False,True,False,2018,6,14,3,1
1,0,1,269,0,102.51,0,1,False,False,False,True,2018,10,10,5,2
1,0,1,29,1,75.0,1,0,False,False,True,False,2018,11,22,2,1
1,0,1,57,0,108.9,1,1,False,False,False,True,2018,4,1,3,3
1,0,1,21,0,87.0,0,0,False,False,True,False,2018,2,23,5,2
0,0,1,0,0,170.0,0,0,False,False,False,True,2018,9,29,1,2
1,0,1,83,0,75.0,0,0,False,False,True,False,2018,5,1,4,2
1,0,1,22,0,114.0,0,0,False,False,False,True,2017,9,18,1,1
0,0,1,81,0,125.1,2,0,False,False,False,True,2018,9,3,3,2
1,0,1,80,0,85.0,0,0,False,False,True,False,2018,9,4,6,1
1,0,1,207,0,108.9,3,0,False,False,False,True,2018,10,4,1,2
0,0,1,17,0,69.5,1,0,False,False,False,True,2018,1,23,1,2
1,0,1,173,0,114.75,2,1,False,False,False,True,2018,7,31,4,3
1,0,1,22,0,124.0,1,0,False,False,True,False,2018,9,13,3,3
1,0,1,113,0,100.0,0,1,False,True,False,False,2018,5,31,3,1
1,0,1,66,0,75.0,0,1,False,False,True,False,2017,10,9,3,2
1,0,4,25,0,126.0,0,1,False,False,False,True,2018,6,12,3,1
1,0,4,165,0,150.45,0,1,False,False,False,True,2018,9,2,5,3
1,0,1,134,0,96.3,0,0,False,False,False,True,2018,4,29,2,2
1,0,1,205,0,90.95,0,1,False,False,False,True,2018,7,22,5,2
1,0,1,74,0,109.8,0,1,False,False,False,True,2018,11,4,2,3
1,0,4,32,0,121.27,1,0,False,False,False,True,2018,10,7,3,2
1,0,1,93,0,126.9,1,0,False,False,False,True,2018,6,20,2,2
1,0,1,31,0,78.3,0,1,False,False,False,True,2018,2,7,2,2
1,0,1,46,0,128.6,2,0,False,False,False,True,2018,11,19,3,3
1,0,5,150,0,106.0,0,0,False,True,False,False,2018,7,25,5,1
1,0,1,81,0,96.0,0,0,False,False,True,False,2018,7,16,3,2
0,0,1,0,0,85.0,0,0,False,False,False,True,2018,2,24,1,2
2,0,1,63,0,177.75,0,1,False,False,False,True,2018,9,2,3,3
1,0,2,88,0,112.01,1,0,False,False,False,True,2018,5,29,4,2
1,0,1,91,0,80.0,0,0,False,False,True,False,2018,9,30,3,2
0,0,1,6,0,104.2,1,0,False,False,False,True,2018,12,28,4,2
1,0,1,121,0,71.0,0,0,False,False,True,False,2018,4,1,3,2
1,0,1,13,0,125.0,2,0,False,False,False,True,2018,11,14,3,3
1,1,1,83,0,105.3,2,0,False,False,False,True,2018,4,25,3,2
1,0,1,246,0,114.75,1,1,False,False,False,True,2018,10,13,5,2
1,0,1,4,0,87.0,0,0,False,False,True,False,2018,2,7,2,2
1,0,1,150,0,96.9,0,0,False,False,True,False,2018,7,8,3,3
1,0,4,66,0,81.9,3,0,False,False,False,True,2017,11,17,4,3
1,0,4,283,0,110.7,2,0,False,False,False,True,2018,12,23,3,3
1,0,1,26,0,88.4,1,0,False,False,False,True,2018,12,14,4,2
0,0,1,170,0,86.24,2,0,False,False,False,True,2018,7,28,3,3
1,0,1,4,0,79.0,0,0,False,True,False,False,2018,11,29,1,1
1,0,1,1,0,101.0,1,0,False,False,False,True,2018,4,7,2,1
0,0,1,35,0,99.0,1,0,False,False,False,True,2018,9,1,1,2
1,0,4,99,0,93.78,1,1,False,False,False,True,2018,4,10,6,2
1,0,4,108,0,86.4,1,0,False,False,False,True,2018,6,26,4,1
1,0,1,21,0,65.55,0,1,False,False,True,False,2017,9,10,4,2
1,0,1,46,0,102.0,1,0,False,False,False,True,2018,9,5,3,2
1,0,1,40,0,136.89,1,1,False,False,False,True,2018,9,27,2,3
1,0,1,15,0,80.0,0,0,False,True,False,False,2018,2,19,1,1
1,1,1,5,0,104.0,1,0,False,False,False,True,2017,11,10,3,2
0,0,1,117,0,79.69,1,0,False,False,False,True,2018,6,28,3,2
1,1,1,55,0,102.6,2,0,False,False,False,True,2018,11,13,1,2
1,0,5,166,0,130.0,0,1,False,False,True,False,2018,11,1,3,2
1,0,4,64,0,118.8,1,0,False,False,False,True,2018,4,23,2,2
2,0,1,100,0,110.0,0,0,False,False,True,False,2018,9,28,4,1
2,0,1,39,0,109.0,0,0,False,False,True,False,2017,8,14,2,2
1,0,1,4,0,120.0,3,0,False,False,False,True,2017,9,14,1,1
1,0,1,141,0,137.7,1,0,False,False,False,True,2018,7,16,2,3
1,0,1,20,0,95.0,0,0,False,False,True,False,2018,4,3,3,2
2,0,1,55,0,104.0,0,0,False,False,True,False,2018,4,6,1,2
1,0,1,18,0,80.85,1,0,False,False,False,True,2017,9,5,2,2
2,0,1,74,0,109.0,0,0,False,False,True,False,2017,9,18,2,2
1,0,6,31,0,152.1,0,1,False,False,False,True,2018,2,26,2,4
1,0,1,81,0,65.0,0,1,False,False,True,False,2018,3,25,4,2
0,0,1,31,0,99.0,0,1,False,False,False,True,2018,8,30,4,2
1,0,1,86,0,87.5,0,0,False,False,True,False,2017,9,24,2,1
1,0,1,28,0,100.0,0,1,False,True,False,False,2018,5,19,2,2
1,0,1,62,0,109.68,1,0,False,False,False,True,2018,4,25,4,2
1,0,4,172,0,137.7,1,1,False,False,False,True,2018,8,11,3,3
1,0,1,55,0,80.0,0,0,False,False,True,False,2018,4,6,1,2
0,0,1,58,0,66.53,1,0,False,False,False,True,2017,10,30,2,2
1,0,4,13,0,134.0,1,0,False,False,False,True,2018,9,12,1,2
1,0,1,9,0,75.0,1,0,False,True,False,False,2017,12,10,1,2
1,0,1,205,0,90.0,0,1,False,False,True,False,2018,5,29,3,2
2,0,1,39,0,101.5,0,0,False,False,True,False,2017,8,14,2,2
1,0,1,176,0,108.9,0,1,False,False,False,True,2018,10,7,2,2
1,0,1,106,0,72.25,2,0,False,False,True,False,2018,7,8,8,2
0,0,1,6,0,97.0,1,0,False,False,False,True,2018,3,11,3,2
1,0,1,7,0,79.0,0,0,False,True,False,False,2018,12,13,2,1
1,0,1,109,0,114.3,0,0,False,False,False,True,2018,7,9,3,2
1,0,1,9,0,89.0,1,0,False,False,False,True,2018,1,4,1,2
1,0,1,85,0,119.85,1,0,False,False,False,True,2018,5,16,4,2
1,0,1,162,0,146.7,0,1,False,False,False,True,2018,8,14,3,3
1,0,1,75,0,135.9,3,0,False,False,False,True,2018,9,26,3,2
1,0,1,3,0,70.0,0,0,False,False,False,True,2018,12,19,1,1
1,0,4,25,0,106.88,2,0,False,False,False,True,2018,2,26,4,3
1,0,1,70,0,80.75,0,0,False,False,True,False,2018,8,31,3,2
1,0,1,13,0,96.0,0,0,False,False,False,True,2018,12,5,1,1
1,0,1,159,0,130.05,1,1,False,False,False,True,2018,8,3,4,3
1,0,1,141,0,128.85,2,0,False,False,False,True,2018,6,15,4,2
1,0,1,25,0,130.0,0,1,False,False,False,True,2018,10,27,4,2
1,0,4,50,0,60.0,0,0,False,False,True,False,2017,11,13,3,2
1,0,1,273,0,95.0,0,1,False,False,True,False,2018,5,13,3,2
1,0,1,77,0,110.0,0,0,False,False,True,False,2018,6,22,4,2
1,0,1,285,0,95.4,1,1,False,False,False,True,2018,7,21,3,2
1,0,4,88,0,140.0,1,0,False,False,False,True,2018,12,6,5,3
1,0,1,56,0,120.0,0,0,False,False,True,False,2018,6,8,1,2
1,0,6,109,0,159.9,0,1,False,False,False,True,2018,10,29,3,4
0,0,1,102,0,108.0,1,0,False,False,False,True,2018,10,9,1,2
1,0,1,86,0,87.5,1,0,False,False,True,False,2017,9,24,2,1
1,0,1,1,0,60.0,0,1,False,False,True,False,2018,2,28,3,1
0,0,1,6,0,149.0,2,0,False,False,False,True,2018,9,15,2,2
1,0,4,26,0,75.0,0,0,False,False,True,False,2017,10,17,3,2
1,0,1,0,0,91.0,0,1,False,False,False,True,2018,2,25,2,2
1,0,1,180,0,120.0,0,1,False,False,True,False,2018,10,10,3,1
1,0,1,153,0,106.2,1,1,False,False,False,True,2018,6,4,3,2
1,0,4,58,0,159.3,3,0,False,False,False,True,2018,5,13,2,3
2,0,4,81,0,110.16,0,1,False,False,False,True,2018,4,24,5,2
1,0,1,13,0,111.85,1,0,False,False,False,True,2018,6,5,1,2
1,0,1,0,0,100.0,0,0,False,True,False,False,2018,8,22,2,2
0,0,1,4,0,78.0,2,0,False,False,False,True,2018,12,16,1,2
1,0,5,14,0,166.25,0,1,False,True,False,False,2018,10,7,2,2
0,0,1,115,0,98.7,0,0,False,False,False,True,2018,10,23,3,2
1,0,1,166,0,110.0,0,1,False,False,True,False,2018,11,1,3,1
1,0,1,8,0,96.0,2,0,False,False,False,True,2018,12,12,1,1
0,0,1,37,0,120.0,0,1,False,False,False,True,2018,12,28,3,2
1,0,4,95,0,132.6,1,0,False,False,False,True,2018,5,19,4,2
1,0,1,56,0,120.0,0,0,False,False,True,False,2018,6,8,1,2
0,0,1,135,0,101.7,1,0,False,False,False,True,2018,5,28,3,2
0,0,1,118,0,118.8,1,0,False,False,False,True,2018,9,17,4,2
1,0,4,66,0,149.4,1,1,False,False,False,True,2018,9,8,4,2
2,0,1,36,0,112.0,0,0,False,False,True,False,2017,10,13,3,2
1,0,1,46,0,59.56,1,0,False,False,False,True,2018,3,12,4,3
1,0,1,23,0,133.5,1,0,False,False,False,True,2018,6,17,4,2
1,0,4,185,0,103.5,0,0,False,False,False,True,2018,12,16,3,2
1,0,4,3,0,137.33,1,0,False,False,False,True,2018,5,26,3,3
1,0,4,45,0,99.18,0,0,False,False,False,True,2018,9,5,4,2
0,0,1,28,0,120.0,0,0,False,False,False,True,2018,11,2,1,1
1,1,1,55,1,67.0,0,0,False,True,False,False,2018,3,31,2,1
2,0,1,102,0,109.0,0,0,False,False,True,False,2017,10,16,2,2
1,0,1,1,0,60.0,0,1,False,False,True,False,2018,2,28,3,1
1,0,4,119,0,104.4,1,1,False,False,False,True,2018,10,27,3,2
1,0,1,207,0,108.9,2,1,False,False,False,True,2018,10,4,1,2
1,0,1,25,0,129.0,2,0,False,False,False,True,2018,9,26,4,1
1,1,1,64,0,145.5,2,0,False,False,False,True,2018,9,2,1,3
1,0,4,184,0,122.4,0,1,False,False,False,True,2018,10,4,3,2
1,0,1,13,0,111.6,1,0,False,False,False,True,2017,9,20,5,2
1,1,1,3,0,98.0,1,0,False,False,False,True,2018,1,22,2,2
2,0,1,257,0,101.5,0,1,False,False,True,False,2017,7,1,2,2
1,0,4,10,0,169.0,0,1,False,False,False,True,2018,6,12,10,3
1,0,1,173,0,89.25,0,1,False,False,False,True,2017,10,15,6,2
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
1,0,1,276,0,95.67,0,0,False,False,True,False,2018,9,22,3,1
1,0,1,112,0,80.75,0,0,False,False,True,False,2018,10,10,4,2
1,0,4,103,0,149.4,0,1,False,False,False,True,2018,9,8,3,2
1,0,1,177,0,93.08,1,0,False,False,False,True,2018,8,24,4,2
1,0,1,151,0,104.85,2,1,False,False,False,True,2018,10,23,4,2
1,0,1,3,0,75.0,0,0,False,False,True,False,2017,7,11,1,2
0,0,1,0,0,147.6,1,0,False,False,False,True,2018,10,7,2,2
1,0,1,75,0,80.0,0,1,False,False,True,False,2018,3,17,4,2
1,0,4,43,0,140.4,0,1,False,False,False,True,2018,6,10,3,2
0,1,1,156,0,103.5,0,1,False,False,False,True,2018,8,21,3,2
2,0,1,23,0,109.0,0,0,False,False,True,False,2018,1,2,3,2
2,0,1,102,0,87.0,0,0,False,False,True,False,2017,10,16,2,1
0,0,1,183,0,98.1,0,1,False,False,False,True,2018,10,11,1,2
1,0,4,12,0,125.8,1,0,False,False,False,True,2018,12,28,4,2
2,0,1,75,0,105.0,0,1,False,False,True,False,2018,10,30,2,2
1,0,2,121,0,88.77,1,0,False,False,False,True,2018,6,30,2,2
1,0,6,43,0,178.2,0,1,False,False,False,True,2018,10,5,3,4
2,0,1,3,0,72.5,0,0,False,False,True,False,2017,7,11,3,1
1,0,1,162,0,96.3,0,1,False,False,False,True,2018,7,1,3,2
1,0,1,10,0,63.58,1,0,False,False,True,False,2018,3,10,4,2
1,0,1,237,0,87.67,2,0,False,False,False,True,2018,9,22,4,2
1,0,4,119,0,140.4,0,1,False,False,False,True,2018,5,27,3,2
1,0,1,177,0,100.0,0,1,False,False,True,False,2018,6,3,2,2
1,0,1,279,0,110.0,0,1,False,False,True,False,2018,10,12,3,2
1,0,1,12,0,111.0,1,0,False,False,False,True,2018,2,12,5,3
1,0,1,114,0,75.0,0,1,False,False,True,False,2018,7,1,3,1
1,0,1,62,0,109.8,1,0,False,False,False,True,2018,9,1,3,2
0,0,1,151,0,79.2,1,1,False,False,False,True,2018,11,25,2,2
1,0,1,103,0,115.0,0,1,False,False,True,False,2018,4,19,2,1
1,0,1,135,0,90.0,0,0,False,False,True,False,2017,9,14,3,2
1,0,1,93,0,73.95,1,0,False,False,False,True,2018,3,17,5,2
0,0,1,71,0,145.0,1,0,False,False,False,True,2018,11,10,2,2
1,0,1,154,0,100.8,0,1,False,False,False,True,2018,8,24,2,2
2,0,1,257,0,80.0,0,0,False,False,True,False,2017,7,1,2,1
1,0,1,17,0,73.88,3,0,False,False,False,True,2017,10,1,2,1
0,0,1,49,0,93.15,0,1,False,False,False,True,2018,7,11,1,2
1,0,1,4,0,97.0,2,0,False,False,False,True,2018,1,2,2,1
1,0,6,140,0,140.98,0,1,False,False,False,True,2018,12,27,3,4
1,0,4,21,0,164.0,2,0,False,False,False,True,2018,10,10,4,2
0,0,1,76,0,79.2,1,0,False,False,False,True,2018,11,11,2,2
1,0,4,34,0,60.0,0,0,False,False,True,False,2017,11,1,3,2
1,0,2,256,0,96.25,1,0,False,False,False,True,2018,8,7,4,2
1,1,1,19,0,122.0,1,0,False,False,False,True,2017,12,5,3,2
0,0,1,115,0,108.0,0,1,False,False,False,True,2018,10,13,1,2
1,0,1,82,0,134.1,1,1,False,False,False,True,2018,8,7,3,3
1,0,4,141,0,163.8,1,0,False,False,False,True,2018,9,23,2,3
0,0,1,21,0,89.0,2,0,False,False,False,True,2018,9,12,1,2
1,0,4,27,0,156.0,0,0,False,False,False,True,2018,5,18,1,2
1,1,1,78,0,114.3,2,0,False,False,False,True,2018,7,12,4,2
1,1,4,121,0,123.3,1,0,False,False,False,True,2018,5,16,3,2
0,0,1,3,0,67.57,1,0,False,False,False,True,2018,12,21,4,2
1,0,1,28,0,133.75,1,0,False,False,False,True,2018,10,3,4,2
1,0,1,23,0,65.75,0,0,False,False,True,False,2018,3,5,5,2
1,0,1,71,0,120.0,0,0,False,False,True,False,2018,6,14,3,1
0,0,1,130,0,116.1,1,0,False,False,False,True,2018,5,30,2,2
1,0,1,83,0,123.9,0,0,False,False,False,True,2018,6,3,3,2
0,0,1,25,0,106.2,0,1,False,False,False,True,2018,9,9,1,1
0,0,1,54,0,125.1,1,0,False,False,False,True,2018,9,18,1,2
1,0,1,0,0,105.75,1,0,False,False,False,True,2018,5,31,2,2
1,0,1,180,0,108.9,0,1,False,False,False,True,2018,10,1,3,2
2,0,1,72,0,108.0,0,0,False,False,True,False,2017,9,18,1,2
2,0,1,256,0,115.0,1,1,False,False,True,False,2018,6,15,1,2
2,0,1,74,0,101.5,0,0,False,False,True,False,2017,9,18,2,2
0,0,1,67,0,63.75,1,0,False,False,False,True,2018,3,10,5,2
0,0,1,151,0,63.75,1,1,False,False,True,False,2018,7,11,2,2
1,0,1,50,0,52.0,2,0,False,False,True,False,2018,1,14,3,2
1,0,1,105,0,75.0,0,0,False,False,True,False,2018,10,12,3,2
1,0,1,68,0,65.0,0,0,False,False,True,False,2017,9,29,2,2
1,0,4,102,0,96.3,0,0,False,False,False,True,2018,4,4,3,2
1,0,1,35,0,118.8,0,0,False,False,False,True,2018,9,5,4,3
1,0,1,287,0,100.8,2,1,False,False,False,True,2018,9,29,3,1
1,0,1,3,1,65.0,0,0,False,True,False,False,2017,9,27,2,1
0,0,1,0,0,100.37,0,0,False,False,False,True,2018,9,27,1,2
1,0,1,34,0,100.2,0,0,False,False,False,True,2017,10,7,3,2
1,0,4,0,0,119.35,0,0,False,False,False,True,2017,10,7,1,1
1,0,1,6,0,87.27,1,0,False,False,False,True,2017,10,30,3,2
1,0,1,41,0,70.0,1,0,False,False,True,False,2018,12,27,6,2
0,0,1,58,0,53.97,1,0,False,False,False,True,2018,2,4,3,2
1,0,6,42,0,175.28,0,1,False,False,False,True,2018,4,25,4,4
0,0,1,51,0,88.0,0,1,False,False,False,True,2018,11,2,5,2
1,0,4,51,0,140.4,0,1,False,False,False,True,2018,5,13,4,2
1,0,1,63,0,91.63,2,1,False,False,False,True,2017,11,9,5,3
1,0,1,32,0,73.0,1,0,False,False,True,False,2017,11,20,2,1
0,0,1,71,0,79.2,2,0,False,False,False,True,2018,11,3,1,2
0,0,1,14,0,98.11,1,0,False,False,False,True,2018,12,28,7,2
1,0,1,7,0,65.0,0,0,False,False,True,False,2017,12,29,3,1
1,0,1,27,0,108.0,0,0,False,False,True,False,2017,9,30,2,2
1,0,1,1,0,91.0,0,0,False,False,False,True,2018,2,13,2,2
1,0,1,71,0,90.0,0,0,False,True,False,False,2017,9,9,2,1
1,0,1,25,0,136.0,0,0,False,False,False,True,2018,3,26,4,2
1,0,1,4,0,95.0,0,0,False,False,False,False,2018,10,25,1,1
1,0,4,107,0,117.28,0,0,False,False,False,True,2018,11,6,4,2
1,0,1,9,0,95.0,0,0,False,False,True,False,2017,10,30,1,1
1,0,1,264,0,95.4,1,1,False,False,False,True,2018,7,4,3,2
2,0,1,122,0,107.0,1,0,False,False,True,False,2018,3,27,3,2
1,0,1,146,0,95.0,0,1,False,False,True,False,2018,4,24,2,2
1,0,6,128,0,163.2,2,0,False,False,False,True,2018,7,1,6,4
1,0,1,122,0,85.0,0,0,False,False,True,False,2018,4,15,2,2
1,0,1,30,0,140.0,0,0,False,False,True,False,2018,6,2,2,2
0,0,4,1,0,108.04,0,0,False,False,False,True,2018,10,6,1,2
2,0,1,196,0,139.5,0,1,False,False,False,True,2018,8,21,2,2
1,0,1,33,0,113.0,1,0,False,False,False,True,2018,11,26,1,2
1,0,1,15,0,65.0,0,0,False,False,True,False,2018,12,27,1,2
1,0,4,28,0,108.42,0,1,False,False,False,True,2018,6,14,3,1
1,0,1,263,0,100.3,0,1,False,False,False,True,2018,9,29,6,2
1,0,4,143,0,137.7,1,1,False,False,False,True,2018,7,4,3,3
1,0,1,82,0,121.5,1,0,False,False,False,True,2018,6,10,2,2
1,0,1,12,0,85.6,2,0,False,False,True,False,2017,10,31,2,1
1,0,4,69,0,137.7,2,0,False,False,False,True,2018,7,27,3,3
1,0,1,180,0,100.0,1,0,False,False,True,False,2018,5,2,2,2
1,0,1,41,0,69.29,1,0,False,False,True,False,2018,12,27,7,2
1,0,2,121,0,97.54,0,1,False,False,False,True,2018,7,25,3,2
0,0,1,5,0,75.0,0,0,False,False,False,True,2018,1,7,1,2
1,0,1,74,0,86.4,0,1,False,False,False,True,2018,11,20,1,1
1,0,1,1,0,148.0,1,0,False,False,False,True,2018,8,30,2,2
1,0,1,0,0,106.0,0,0,False,False,False,True,2017,8,31,1,2
2,0,1,58,0,88.29,1,0,False,False,False,True,2018,11,19,8,2
1,0,1,27,0,110.0,3,0,False,False,False,True,2018,8,31,2,2
1,0,5,1,0,164.0,0,0,False,False,False,True,2018,10,6,2,1
1,0,1,14,0,114.0,1,0,False,False,False,True,2017,9,15,3,1
1,0,1,151,0,71.0,0,0,False,False,True,False,2018,1,19,2,1
0,0,1,2,0,105.34,1,1,False,False,False,True,2018,5,23,2,1
1,0,4,124,0,105.61,2,1,False,False,False,True,2018,12,26,4,3
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
1,0,2,117,0,83.83,1,0,False,False,False,True,2018,6,26,4,2
